仰ぎ見る,あおぎみる,"смотреть вверх | уважать кого-то, смотреть с почтением ",仰ぐ,見る,VV,tr,,"2|私は彼を師匠と仰ぎ見ている。|わたしはかれをししょうと仰ぎ見ている。| Я смотрю на него с уважением, как на своего наставника.",,
引き合わせる,ひきあわせる,"сопоставлять, сличать 2) экономить, сводить цифры",引く,合わせる,VV,tr,,,,
引き入れる,ひきいれる,"втягивать, вовлекать",引く,入れる,VV,tr,,,,
引き受ける,ひきうける,"1) принимать на себя, брать в свои руки 2) отвечать за что-то, гарантировать, ручаться 3) акцептировать",引く,受ける,VV,tr,彼の身元は私が引き受けます。|彼の身元は私が引き受けます。|Я лично могу поручиться за его персональные данные.,,,
引き起こす,ひきおこす,"1) поднимать, ставить 2) возбуждать",引く,起こす,VV,tr,,,,
引き写す,ひきうつす,"1) делать след, отпечаток 2) делать слепок с карты",引く,写す,VV,tr,,,,
引き落とす,ひきおとす,"срывать, стягивать 2) списывать с банковского счета",引く,落とす,VV,tr,,,,
引き下ろす,ひきおろす,"стягивать, стаскивать (флаг) 2) снимать судно с мели",引く,下ろす,VV,tr,,,,
引き返す,ひきかえす,"поворачивать обратно, возвращаться",引く,返す,VV,intr,,,,
引き比べる,ひきくらべる,"1) сравнивать 2) сравнивать себя, с другими, как бы конкурируя",引く,比べる,VV,tr,ジョンは自分の髪型を友人の髪型と比較した。|ジョンは自分の髪型を友人の髪型と比較した。|Джон сравнил свою стрижку со стрижкой друга.,,,
引き込む,ひきこむ,"1) впутывать во что-то, 2) подхватить простуду 3) сидеть взаперти, не высовываться",引く,込む,VV,tr,味方に引き込む。|味方に引き込む。|перетянуть кого-то на свою сторону.,,,
引きこもる,ひきこもる,сидеть безвылазно (обычно дома),引く,こもる,VV,intr,家などに引き篭もる。|家などに引き篭もる。|сидеть безвылазно дома.,,,
轢き殺す,ひきころす,"задавить, сбить насмерть",轢く,殺す,VV,tr,,,,
引き下がる,ひきさがる,"отклоняться, уходить",引く,下がる,VV,intr,,,,
引き裂く,ひきさく,"1) рвать в клочки 2) ссорить, настраивать друг против друга",引く,裂く,VV,tr,,,,
引き去る,ひきさる,"удаляться, уходить 2) спадать о воде 3) матем. вычитать",引く,去る,VV,tr,,,,
引き絞る,ひきしぼる,задергивать или раздвигать шторы,引く,絞る,VV,tr,,,,
引き締める,ひきしめる,"натягивать, подтягивать, 2) бодрить, взбадривать",引く,締める,VV,tr,,,,
引き据える,ひきすえる,схватить кого-то и усадить,引く,据える,VV,tr,,,,
引き摺り込む,ひきずりこむ,"вытягивать на, тянуть на",引く,込む,VV,tr,女を引きずり込む。|女を引きずり込む。|затащить женщину в постель.,,,
引き摺り出す,ひきずりだす,вытягивать наружу,引く,出す,VV,tr,,,,
引き摺り回す,ひきずりまわす,"водить по кругу за нос, таскать туда-сюда",引く,回す,VV,tr,,,,
引きずる,ひきずる,"тянуть, волочить, плестись",引く,摺る,VV,tr,船が錨を引きずる。|船が錨を引きずる。|корабль тянет свой якорь.,,,
引き倒す,ひきたおす,потянуть и опрокинуть,引く,倒す,VV,tr,,,,
引き出す,ひきだす,"вынимать, вытаскивать, снимать деньги со счета",引く,出す,VV,tr,一回に 100 万円まで引き出すことができます。|一回に 100 万円まで引き出すことができます。|за один раз вы можете снять 1 миллион йен со счета.,,,
引き立つ,ひきたつ,"становиться боле активным, выглядеть более привлекательно",引く,立つ,VV,intr,あの紫のドレスで彼女は引き立って見える。|あの紫のドレスで彼女は引き立って見える。|В этом фиолетовом пратье она выглядит очень привлекательно.,,,
引き立てる,ひきたてる,"1) продвигать кого-то 2) ободрять, обнадеживать 3) покровительствовать 4) акцентировать 5) задвигать 6) сопровождать (арестанта)",引く,立てる,VV,tr,"私は入社して以来ずっと彼に引き立ててもらっている。|私は入社して以来ずっと彼に引き立ててもらっている。|Я пользуюсь его покровительством с тех пор, как я поступил на службу в эту компанию.",,,
引き継ぐ,ひきつぐ,"унаследовать дела, быть преемником",引く,継ぐ,VV,tr,前任者から事務を引き継ぐ。|前任者から事務を引き継ぐ。|унаследовать обязанности после предшественника по должности.,,,
引き付ける,ひきつける,"притягивать, приманивать 2) привлекать, очаровывать 3) сводиться судорогой",引く,付ける,VV,tr,"人を引きつけるところのある。|人を引きつけるところのある。|привлекать всех людей, приманивать к себе людей.",,,
引き続く,ひきつづく,"продолжаться, длиться, следовать один за другим",引く,続く,VV,intr,,,,
引き攣る,ひきつる,"задубеть, затечь, свестись судорогой",引く,攣る,VV,intr,,,,
引き連れる,ひきつれる,брать с собой,引く,連れる,VV,tr,"彼は家族を引き連れてブラジルへ移住した。|彼は家族を引き連れてブラジルへ移住した。|Он переехал жить в Браилию, прихватив всю-всю свою семью.",,,
引き止める,ひきとめる,"задерживать, удерживать",引く,止める,VV,tr,まだだれもこの遺失物を引き取りに来ていない。|まだだれもこの遺失物を引き取りに来ていない。|Никто не пришел принять обратно утерянную вещь.,,,
引き止める,ひきとめる,"задерживать, удерживать",引く,止める,VV,tr,まだだれもこの遺失物を引き取りに来ていない。|まだだれもこの遺失物を引き取りに来ていない。|Никто не пришел принять обратно утерянную вещь.,,,
弾き鳴らす,ひきならす,"бренчать, тренькать",弾く,鳴らす,VV,tr,,,,
引き抜く,ひきぬく,"вырывать, вытаскивать",引く,抜く,VV,tr,,,,
引き延ばす,ひきのばす,"растягивать фотографию 2) удлинять 3) откладывать, отсрочивать",引く,延ばす,VV,tr,,,,
引き剥がす,ひきはがす,"обдирать, сдирать",引く,剥がす,VV,tr,,,,
引き外す,ひきはずす,сместить с места,引く,外す,VV,tr,,,,
引き離す,ひきはなす,"1) разъединять, разлучать 2) отрываться, делать рывок (напр. в состязаниях)",引く,離す,VV,tr,,,,
引き払う,ひきはらう,1) покидать (осводбождать) квартиру 2) очищать место,引く,払う,VV,tr,,,,
引き回す,ひきまわす,1) водить по кругу 2) руководить,引く,回す,VV,tr,,,,
引き戻す,ひきもどす,1) возвращать обратно 2) приводить в прежний вид 3) возвращаться,引く,戻す,VV,tr,,,,
引き寄せる,ひきよせる,"придвигать, притягивать, подтаскивать",引く,寄せる,VV,tr,,,,
引き破る,ひきやぶる,"распарываться, разрываться",引く,破る,VV,tr,,,,
引き分ける,ひきわける,"1) разводить по разные углы, разнимать 2) заканчиваться ничьей",引く,分ける,VV,tr,その試合は 3 対 3 で引き分けた。|その試合は 3 対 3 で引き分けた。|матч закончился ничьей: 3 против 3х.,,,
引き渡す,ひきわたす,"1) передавать, выдавать 2) доставлять",引く,渡す,VV,tr,,,,
引っ掛かる,ひっかかる,"1) зацепляться за что-то 2) набрасывать на себя 3)вешать на вешалку 4)ловить в ловушку, обменивать 5)выпиливать, опрокидывать стаканчик 6)плевать, плеваться",引く,掛かる,VV,intr,,,,
引っ掻く,ひっかく,"скрести, царапать",引く,掻く,VV,tr,,,,
引っ掻き回す,ひっかきまわす,"1 ) тщательно обыскивать или перерывать что-то 2) делать ситуации, повергающие других в конфуз",引く,回す,VV,tr,"書類を引っ掻き回す。|書類を引っ掻き回す。|рыться в документах, выискивая что-то.",,,
引っ掛ける,ひっかける,"зацеплять, задевать за что-либо,  2) набрасываь на себя 3) вешать на вешалку 4)ловить в ловушку, обманывать 5)выпивать, опрокидывать стаканчик 6)плевать, плеваться",引く,掛ける,VV,tr,"彼女は新しいジ。|彼女は新しいジ。|ンズを釘に引っ掛けて破いてしまった – Она зацепилась джинсами за свой новготь, и порвала их.",,,
引っ繰り返す,ひっくりかえす,"опрокидывать вверх дном, выворачивать наизнанку",引く,繰り返す,VV,tr,,,,
引っ繰り返る,ひっくりかえる,"1) быть подавленным 2) быть опрокинутым 3)перевернуться , напрммер другим цветом или поменять свою направленность 4)лежать пузом кверху на спине",引く,繰り返る,VV,intr,彼は凍った道路で滑って引っくり返った。|彼は凍った道路で滑って引っくり返った。|Он поскользнулся на ледяной поверхности и упал на спину.,,,
引っ越す,ひっこす,"переезжать, перебираться",引く,越す,VV,intr,,,,
引っ込む,ひっこむ,"1) отступать, отходить, отдаляться 2)впасть, быть впалым 3)держаться позади, стоять в стороне",引く,込む,VV,intr,,,,
引っ込める,ひっこめる,"втягивать, убирать, 2)брать обратно (свои слова), отказываться",引く,込める,VV,tr,,,,
引っ立つ,ひったつ,"становиться более активным, оживляться",引く,立つ,VV,intr,,,,
引っ付く,ひっつく,приклеиваться к 2) становиться более близкими (отношения между мужчиной и женщиной),引く,付く,VV,intr,,,,
引っ付ける,ひっつける,"прикреплять, добавлять",引く,付ける,VV,tr,,,,
引っ叩く,ひっぱたく,издавать хлопок,引く,叩く,VV,tr,,,,
引っ張り出す,ひっぱりだす,"вытаскивать, вытягивать",引く,出す,VV,tr,,,,
引っ張り込む,ひっぱりこむ,"втаскивать, втягивать человека во что-то",引っ張る,込む,VV,tr,彼らは私を実りのない議論に引っ張り込んだ。|彼らは私を実りのない議論に引っ張り込んだ。|они вовлекли меня в бессмысленную дискуссию.,,,
引っ張り回す,ひっぱりまわす,"потянуть и провести кого-то на прогулку по….(например, Токио)",引っ張る,回す,VV,tr,,,,
引っ張る,ひっぱる,"тянуть, протягивать (особенно веревку)",引く,張る,VV,tr,チ。|チ。|ムを勝利に引っ張っていく – Они привели команду к победе.,,,
捻くり出す,ひねくりだす,"1)выжимать, выдавливать 2) перен. выдумывать",捻くる,出す,VV,tr,,,,
捻くり回す,ひねくりまわす,"закручиваться, поворачиваться",捻くる,回す,VV,tr,,,,
響き渡る,ひびきわたる,"разноситься, раздаваться в воздухе",響く,渡る,VV,intr,,,,
開き直る,ひらきなおる,"внезапно сделаться агрессивным, накинуться на кого-то",開く,直る,VV,intr,,,,
拾い上げる,ひろいあげる,"подобрать с земли, выбрать",拾う,上げる,VV,tr,,,,
拾い集める,ひろいあつめる,"подбирать, собирать",拾う,集める,VV,tr,,,,
拾い出す,ひろいだす,выбирать что-то из числа предметов,拾う,出す,VV,tr,,,,
封じ込む,ふうじこむ,вкладывать в конверт,封じる,込む,VV,tr,鯨が潮を吹き上げる。|鯨が潮を吹き上げる。|кит выбрасывает в воздух фонтан воды.,,,
封じ込む,ふうじこむ,вкладывать в конверт,封じる,込む,VV,tr,鯨が潮を吹き上げる。|鯨が潮を吹き上げる。|кит выбрасывает в воздух фонтан воды.,,,
吹き荒れる,ふきあれる,"бушевать, свирепствовать",吹く,荒れる,VV,intr,,,,
吹き入れる,ふきいれる,вдувать,吹く,入れる,VV,tr,,,,
吹き返す,ふきかえす,пригонять что-то обратно о ветре,吹く,返す,VV,tr,,,,
吹き掛ける,ふきかける,1) дуть на что-либо 2) искать ссоры 3)запрашивать чрезмерную цену,吹く,掛ける,VV,tr,,,,
吹き消す,ふきけす,задувать свечку,吹く,消す,VV,tr,蝋燭をフッと吹き消す。|蝋燭をフッと吹き消す。|задуть свечу.,レコ。|レコ。|ドに吹き込む – записывать речь на пленку.,,
吹き消す,ふきけす,задувать свечку,吹く,消す,VV,tr,蝋燭をフッと吹き消す。|蝋燭をフッと吹き消す。|задуть свечу.,レコ。|レコ。|ドに吹き込む – записывать речь на пленку.,,
吹き荒ぶ,ふきすさぶ,дуть свирепо,吹く,荒ぶ,VV,intr,,,,
吹き荒ぶ,ふきすさぶ,дуть свирепо,吹く,荒ぶ,VV,intr,,,,
吹き散らす,ふきちらす,"развеять, разметать",吹く,散らす,VV,tr,,,,
吹き散らす,ふきちらす,"развеять, разметать",吹く,散らす,VV,tr,,,,
吹き募る,ふきつのる,крепчать о ветре,吹く,募る,VV,intr,,,,
吹き出る,ふきでる,высыпать о сыпи,吹く,出る,VV,intr,,,,
吹き出る,ふきでる,высыпать о сыпи,吹く,出る,VV,intr,,,,
吹き飛ばす,ふきとばす,"сдуть, снести",吹く,飛ばす,VV,tr,,,,
吹き飛ぶ,ふきとぶ,"уносить ветром 2) хвастаться, заливать",吹く,飛ぶ,VV,intr,,,,
拭き取る,ふきとる,"стирать, например, пот",拭く,取る,VV,tr,,,,
吹き鳴らす,ふきならす,"1) трубить в рожок, издавать рев как осел, рев сирены 2) перен. пускать газы, пукать",吹く,鳴らす,VV,tr,,,,
吹き払う,ふきはらう,"сдуть, снести",吹く,払う,VV,tr,,,,
吹き止む,ふきやむ,"перестать дуть, выдуваться самому",吹く,止む,VV,intr,,,,
吹き止む,ふきやむ,"перестать дуть, выдуваться самому",吹く,止む,VV,intr,,,,
塞ぎ込む,ふさぎこむ,"хандрить, быть в подавленном состоянии",塞ぐ,込む,VV,intr,,,,
伏し拝む,ふしおがむ,"падать ниц, становиться на колени и поклоняться",伏す,拝む,VV,tr,,,,
ぶち当たる,ぶちあたる,"врезаться (например, в стену), столкнуться с рамками, вступать в конфронтацию",ぶつ,当たる,VV,intr,,,,
ぶち壊す,ぶちこわす,"разрушать, портить",ぶつ,壊す,VV,tr,,,,
ぶち抜く,ぶちぬく,"ударять, бить и бить, штамповать",ぶつ,抜く,VV,tr,,,,
ぶつかり合う,ぶつかりあう,"столкнуться, сойтись",ぶつかる,合う,VV,intr,,,,
吹っ切る,ふっきる,пережить и забыть,吹く,切る,VV,tr,,,,
吹っ切る,ふっきる,пережить и забыть,吹く,切る,VV,tr,,,,
吹っ切る,ふっきる,пережить и забыть,吹く,切る,VV,tr,,,,
吹っ切る,ふっきる,пережить и забыть,吹く,切る,VV,tr,,,,
吹っ飛ばす,ふっとばす,"сдувать ветром, сносить, увозить, водить машину на повышенных скоростях, унести (печали)",吹く,飛ばす,VV,tr,ぶっ飛ばすぞ。|ぶっ飛ばすぞ。|Я те зад надеру!.,,,
吹っ飛ばす,ふっとばす,"сдувать ветром, сносить, увозить, водить машину на повышенных скоростях, унести (печали)",吹く,飛ばす,VV,tr,ぶっ飛ばすぞ。|ぶっ飛ばすぞ。|Я те зад надеру!.,,,
吹っ飛ぶ,ふっとぶ,"быть унесенными ветрами, улетучиться",吹く,飛ぶ,VV,intr,,,,
踏み荒らす,ふみあらす,"вытоптать, разорять",踏む,荒らす,VV,tr,,,,
踏み入れる,ふみいれる,вступать куда-то,踏む,入れる,VV,intr,,,,
踏み固める,ふみかためる,"утаптывать снег, землю",踏む,固める,VV,tr,"森林の中、道を踏み固める。|森林の中、道を踏み固める。|Прогуливаясь по лесу, протаптывать себе тропинку.",,,
踏み消す,ふみけす,затаптывать огонь,踏む,消す,VV,tr,,,,
踏み越える,ふみこえる,"переступить через что-то, перен. превозмочь сложности",踏む,越える,VV,intr,ある範囲を踏み越える。|ある範囲を踏み越える。|перейти какую-то область.,未知の世界に踏み込む – вступить。|вторгнуться。|в совсем неизвестный мир.,,
踏み越える,ふみこえる,"переступить через что-то, перен. превозмочь сложности",踏む,越える,VV,intr,ある範囲を踏み越える。|ある範囲を踏み越える。|перейти какую-то область.,未知の世界に踏み込む – вступить。|вторгнуться。|в совсем неизвестный мир.,,
踏み堪える,ふみこたえる,"удерживать, стоять стойко, стоять на своем",踏む,堪える,VV,intr,,,,
踏み締める,ふみしめる,"твердо стоять на земле, шагать уверенным шагом",踏む,締める,VV,tr,大地を踏みしめる。|大地を踏みしめる。|стоять твердо на своих двоих.,,,
踏み倒す,ふみたおす,"опрокинуть ногой 2) не уплачивать счет, “кинуть” кого-то",踏む,倒す,VV,tr,,,,
踏み出す,ふみだす,"сделать первый шаг, шагнуть, вступить",踏む,出す,VV,tr,新しい人生を踏み出す。|新しい人生を踏み出す。|вступить в новую жизнь.,,,
踏み付ける,ふみつける,"1) наступать, придавливать ногой 2)презирать, ни во что не ставить 3)подавлять, смирять",踏む,付ける,VV,tr,,,,
踏み潰す,ふみつぶす,"растоптать, раздавить",踏む,潰す,VV,tr,,,,
踏み潰す,ふみつぶす,"растоптать, раздавить",踏む,潰す,VV,tr,,,,
踏み鳴らす,ふみならす,"топнуть ногой, издавать звук топота",踏む,鳴らす,VV,tr,,,,
踏み鳴らす,ふみならす,"топнуть ногой, издавать звук топота",踏む,鳴らす,VV,tr,,,,
踏み抜く,ふみぬく,"пробить, продырявить ногой 2) поранить ногу",踏む,抜く,VV,tr,,,,
踏み外す,ふみはずす,"оступиться, сделать неверный шаг",踏む,外す,VV,tr,,,,
踏み迷う,ふみまよう,прям. и перен. сбиться с пути истинного,踏む,迷う,VV,tr,,,,
踏み破る,ふみやぶる,"растаптывать, вытаптывать, затаптывать, подавлять",踏む,破る,VV,tr,,,,
踏み分ける,ふみわける,пробираться сквозь путь,踏む,分ける,VV,tr,やぶを踏み分けて進む。|やぶを踏み分けて進む。|прокладывать себе путь сквозь чащу и заросли.,,,
振り仰ぐ,ふりあおぐ,"смотреть вверх на что-то, смотреть вверх на кого-то",振る,仰ぐ,VV,tr,,,,
振り落とす,ふりおとす,"сбрасывать, стряхивать",振る,落とす,VV,tr,,,,
振り返る,ふりかえる,"обернуться, оглянуться",振る,返る,VV,tr,,,,
降り掛かる,ふりかかる,"1) падать об искрах от фейерверка, огня, электрических столбов 2) свалиться о несчастьях и бедствиях на голову 3) падать об искрах от костра",降る,掛かる,VV,intr,"火の粉が降りかかりそう。|火の粉が降りかかりそう。|кажется, что вот-вот упадут частички огня.",,,
振り込む,ふりこむ,оплачивать банковским депозитным переводом,振る,込む,VV,tr,あなたの口座にお金を振り込む。|あなたの口座にお金を振り込む。|Я переведу деньги на твой банковский счет.,,,
降り籠める,ふりこめる,"задерживаться из-за дождя, снега, погодных условий",降る,籠める,VV,intr,,,,
降り頻る,ふりしきる,лить ливнем,降る,頻る,VV,intr,,,,
振り絞る,ふりしぼる,надорвать свой голос,振る,絞る,VV,tr,,,,
振り捨てる,ふりすてる,"стряхивать, отбрасывать, оставлять",振る,捨てる,VV,tr,,,,
降り注ぐ,ふりそそぐ,лить как из ведра,降る,注ぐ,VV,intr,,,,
振り出す,ふりだす,"1)вытряхивать,2 )выдавать вексель 3) готовить отвар (настой)",振る,出す,VV,tr,50 万円の手形を彼あてに振り出した。|50 万円の手形を彼あてに振り出した。|Я выписал ему чек на полмиллиона йен.,,,
振り立てる,ふりたてる,"размахивать флагом, поднимать (хвост, уши), поднимать (голос)",振る,立てる,VV,tr,,,,
振り付ける,ふりつける,создавать хореографию,振る,付ける,VV,tr,,,,
降り募る,ふりつのる,усиливаться о дожде и осадках,降る,募る,VV,intr,,,,
降り積もる,ふりつもる,складываться крупным слоем (обычно о снеге),降る,積もる,VV,intr,"雪が降りつもる。|雪が降りつもる。|снег густо ложИтся на землю (простите, не смогла удержаться, от комментария).",,,
振り放す,ふりはなす,"вырваться из западни, вырваться из ловушки",振る,放す,VV,tr,,,,
振り払う,ふりはらう,"стряхивать, вытряхивать",振る,払う,VV,tr,,,,
振り撒く,ふりまく,"разбрасывать, разбрызгивать, обычно размашистыми движениями сеятеля",振る,撒く,VV,tr,香水を振りまく。|香水を振りまく。|разбрызгивать духи.,,,
振り撒く,ふりまく,"разбрасывать, разбрызгивать, обычно размашистыми движениями сеятеля",振る,撒く,VV,tr,香水を振りまく。|香水を振りまく。|разбрызгивать духи.,,,
振り乱す,ふりみだす,растрепать волосы,振る,乱す,VV,tr,,,,
振り向く,ふりむく,"оглядываться, оборачиваться",振る,向く,VV,intr,"歩いている間、後ろを振り向かないで下さい。|歩いている間、後ろを振り向かないで下さい。|не оборачивайтесь назад, когда прогуливаетесь пешком.",,,
振り向ける,ふりむける,"поворачивать, обращать на 2)предназначать, направлять",振る,向ける,VV,tr,,,,
降り止む,ふりやむ,прекратиться о снеге и дожде,振る,止む,VV,intr,,,,
振り分ける,ふりわける,"делить поровну, распределять",振る,分ける,VV,tr,,,,
奮い起こす,ふるいおこす,"поднимать настроение, дух",奮い,起こす,VV,tr,"勇気を奮い起こして難局に当たった。|勇気を奮い起こして難局に当たった。|Дабы справиться со сложной ситуацией, мы расхрабрились.",,,
奮い立つ,ふるいたつ,"ободриться, воспрять духом",奮い,立つ,VV,intr,,,,
震え上がる,ふるえあがる,"вздрогнуть, задрожать, трястись",震える,上がる,VV,intr,,,,
触れ合う,ふれあう,"соприкасаться, общаться с кем-то",触れる,合う,VV,intr,,,,
触れ込む,ふれこむ,"оповещать, рекламировать",触れる,込む,VV,tr,,,,
踏ん反り返る,ふんぞりかえる,"разваливаться, разлечься с самодовольным видом",踏む,返る,VV,intr,,,,
踏ん張る,ふんばる,"1) твердо стоять, упираться ногами 2)упорствовать, стоять на своем 3)прилагать большие усилия, напрягаться",踏む,張る,VV,intr,,,,
弁じ立てる,べんじたてる,"ораторствовать, вести речь 2)распространяться, заговорить",弁じる,立てる,VV,tr,,,,
放り上げる,ほうりあげる,"бросать, кидать, швырять",放る,上げる,VV,tr,,,,
放り込む,ほうりこむ,"бросить во что-то, забросить",放る,込む,VV,tr,,,,
放り出す,ほうりだす,"выбрасывать, выкидывать, увольнять, забрасывать (работу)",放る,出す,VV,tr,,,,
放り投げる,ほうりなげる,"отбрасывать, швырять",放る,投げる,VV,tr,,,,
吠え付く,ほえつく,гавкнуть на кого-то и преследовать,吠える,付く,VV,intr,,,,
干し上げる,ほしあげる,"засыхать, пересыхать, отхлынуть, иссякнуть",干す,上げる,VV,tr,,,,
干し固める,ほしかためる,сушить до одеревенелого состояния,干す,固める,VV,tr,,,,
干し固める,ほしかためる,сушить до одеревенелого состояния,干す,固める,VV,tr,,,,
微笑み掛ける,ほほえみかける,"заулыбаться (кому-то), начать улыбаться",微笑む,掛ける,VV,intr,"彼女はすれ違う時に私に微笑みかけた。|彼女はすれ違う時に私に微笑みかけた。|Она, как только прошла мимо меня, заулыбалась мне.",,,
誉め上げる,ほめあげる,смотреть с вожделением,誉める,上げる,VV,tr,,,,
誉め称える,ほめたたえる,смотреть на кого-то с вожделением,誉める,称える,VV,tr,誉め称える歌を歌う。|誉め称える歌を歌う。|Петь хвалебные песни-молитвы богам.,,,
褒めちぎる,ほめちぎる,"восхваляться кого-то до небес, возносить до небес",褒める,ちぎる,VV,tr,,,,
彫り上がる,ほりあがる,"вырезать, гравировать",彫る,上がる,VV,intr,,,,
掘り当てる,ほりあてる,"откопать, выкопать",掘る,当てる,VV,tr,,,,
掘り起こす,ほりおこす,"вскапывать, выкапывать",掘る,起こす,VV,tr,,,,
掘り返す,ほりかえす,"вскапывать, перекапывать, перен. (ворошить старое)",掘る,返す,VV,tr,,,,
掘り崩す,ほりくずす,"зарываться во что-то (в прям. и перен. смысле), делать подкоп, корпеть над чем-то",掘る,崩す,VV,tr,,,,
掘り込む,ほりこむ,"зарываться во что-то, врезать что-то",掘る,込む,VV,tr,,,,
掘り下げる,ほりさげる,"вкапываться глубоко 2) постигать самую суть, докапываться до сути",掘る,下げる,VV,tr,深く掘り下げる。|深く掘り下げる。|рыться глубоко-глубоко.,,,
掘り出す,ほりだす,"выкапывать, откапывать (в т.ч. и в перен. значении)",掘る,出す,VV,tr,,,,
掘り抜く,ほりぬく,"прорыться через подкоп, через стену; рыть туннель, вырывать яму",掘る,抜く,VV,tr,,,,
惚れ込む,ほれこむ,быть по уши влюбленным в кого-то,惚れる,込む,VV,intr,すっかり惚れ込むことができる。|すっかり惚れ込むことができる。|быть по уши влюбленным в кого-то.,,,
舞い上がる,まいあがる,"взвиваться, взлетать",舞う,上がる,VV,intr,,,,
舞い納める,まいおさめる,завершить танец,舞う,納める,VV,tr,,,,
舞い落ちる,まいおちる,падать на землю хлопьями (о снеге),舞う,落ちる,VV,intr,"舞い落ちる雪のように。|舞い落ちる雪のように。|словно снег, падающий на землю… (название сингла).",,,
舞い込む,まいこむ,"припорхнуть, принестись порывом ветра 2) прийти нежданно 3) нагрянуть, разразиться",舞う,込む,VV,intr,,,,
舞い降りる,まいおりる,"пикировать, приземляться, приземляться в полете",舞う,降りる,VV,intr,"ひらひらと舞い降りる雪が少女の長くて金色の髪を覆いました。|ひらひらと舞い降りる雪が少女の長くて金色の髪を覆いました。|Слетающие вниз мягкие хлопья снега , покрывали золотистые волосы девушки.",,,
舞い立つ,まいたつ,"взлетать вверх, словно танцуя",舞う,立つ,VV,intr,,,,
舞い戻る,まいもどる,прийти обратно к чему-то,舞う,戻る,VV,intr,"曲がりくねった道が山頂まで続く。|曲がりくねった道が山頂まで続く。|извивающаяся змейкой горная тропа, вела к самой вершине.",,,
舞い戻る,まいもどる,прийти обратно к чему-то,舞う,戻る,VV,intr,"曲がりくねった道が山頂まで続く。|曲がりくねった道が山頂まで続く。|извивающаяся змейкой горная тропа, вела к самой вершине.",,,
巻き上がる,まきあがる,"клубиться, вздыматься клубьями дыма",巻く,上がる,VV,intr,,,,
巻き起こす,まきおこす,"дать толчок, делать сенсацию",巻く,起こす,VV,tr,旋風を巻き起こす。|旋風を巻き起こす。|произвести фурор.,,,
巻き込む,まきこむ,"завертывать, скатывать, вовлекать, втягивать",巻く,込む,VV,tr,私はあなたをトラブルに巻き込むのは本意ではない。|私はあなたをトラブルに巻き込むのは本意ではない。|Я не намереваюсь втягивать Вас ни в какие неприятности.,,,
巻き返す,まきかえす,возвращать себе силы на что-то,巻く,返す,VV,tr,,,,
撒き散らす,まきちらす,"рассыпать, рассеивать, разбрасывать, разбрызгивать",撒く,散らす,VV,tr,,,,
巻き付く,まきつく,"обвиваться вокруг, наматываться",巻く,付く,VV,intr,,,,
巻き戻す,まきもどす,перематывать магнитную ленту,巻く,戻す,VV,tr,,,,
紛れ込む,まぎれこむ,"сдвигаться, словно пескам 2) найти свой путь 3) смешиваться с чем-то",紛れる,込む,VV,intr,,,,
紛れ込む,まぎれこむ,"сдвигаться, словно пескам 2) найти свой путь 3) смешиваться с чем-то",紛れる,込む,VV,intr,,,,
紛れ込む,まぎれこむ,"сдвигаться, словно пескам 2) найти свой путь 3) смешиваться с чем-то",紛れる,込む,VV,intr,,,,
混ざり合う,まざりあう,1) смешивать разные краски вместе 2)смешивать стили в музыке 3) сочетать,混ざる,合う,VV,intr,ナットとレ。|ナットとレ。|ズンを混合してください  – смешайте вместе орехи и изюм.,,,
混じり合う,まじりあう,"смешиваться, соединяться во что-то",混じる,合う,VV,intr,,,,
混ぜ合わせる,まぜあわせる,"сочетать вместе, смешивать, составлять вместе",混ぜる,合わせる,VV,tr,,,,
混ぜ返す,まぜかえす,1) врываться куда-то 2) глумиться над кем-то,混ぜる,返す,VV,tr,,,,
混ぜ込む,まぜこむ,смешивать вместе (чаще всего продукты),混ぜる,込む,VV,tr,"酢飯の中に混ぜ込む。|酢飯の中に混ぜ込む。|смешать внутри риса, пропитанного уксусом для суши.",,,
待ち明かす,まちあかす,ждать всю ночь,待つ,明かす,VV,tr,,,,
待ち倦む,まちあぐむ,"устать ждать, быть нетерпеливым",待つ,倦む,VV,tr,,,,
待ち合わせる,まちあわせる,"иметь рандеву, встречаться, предварительно назначивши встречу",待つ,合わせる,VV,intr,私は彼と空港で待ち合わせる。|私は彼と空港で待ち合わせる。|я условился ждать его в аэропорту.,待つ。|まつ ждать。|+受ける　(うける принимать).,,
待ち合わせる,まちあわせる,"иметь рандеву, встречаться, предварительно назначивши встречу",待つ,合わせる,VV,intr,私は彼と空港で待ち合わせる。|私は彼と空港で待ち合わせる。|я условился ждать его в аэропорту.,待つ。|まつ ждать。|+受ける　(うける принимать).,,
待ち構える,まちかまえる,"ожидать чего-то, быть готовым к чему-то с нетерпением ждать",待つ,構える,VV,intr,,,,
待ち焦がれる,まちこがれる,"ждать, сгорая от нетерпения",待つ,焦がれる,VV,tr,彼は彼女からの手紙を待ちこがれていた。|彼は彼女からの手紙を待ちこがれていた。|Он был весь в ожидании письма от нее.,,,
待ち暮らす,まちくらす,ждать день-деньской,待つ,暮らす,VV,tr,,,,
待ち望む,まちのぞむ,"ожидать с надеждой, нетерпением",待つ,望む,VV,tr,物事の実現を待ち望む。|物事の実現を待ち望む。|Ждать с нетерпением материализации дел и обстоятельств.,,,
待ちわびる,まちわびる,"устать ждать, устать от ожидания",待つ,わびる,VV,tr,,,,
